"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3530 0.02622239847736852 -0.02622241138897156
3531 0.02622239847736852 -0.02622241011408319
3532 0.02622239847736852 -0.02622241028553717
3533 0.02622239847736852 -0.02622240926187527
3534 0.02622239847736852 -0.02622240622818316
3535 0.02622239847736852 -0.02622239907374854
3536 0.02622239847736852 -0.02622239661746481
3537 0.02622239847736852 -0.02622239682945871
3538 0.02622239847736852 -0.02622238994846521
3539 0.02622239847736852 -0.02622238263498585
3540 0.02622239847736852 -0.02622236965134376
3541 0.02622239847736852 -0.02622236424950434
3542 0.02622239847736852 -0.02622236025387399
3543 0.02622239847736852 -0.02622235966108886
3544 0.02622239847736852 -0.02622235028077146
3545 0.02622239847736852 -0.02622234461670776
3546 0.02622239847736852 -0.02622233793693071
3547 0.02622239847736852 -0.02622233645487516
3548 0.02622239847736852 -0.02622233319053072
3549 0.02622239847736852 -0.02622235296987085
3550 0.02622239847736852 -0.026222333432587
3551 0.02622239847736852 -0.02622234015206256
3552 0.02622239847736852 -0.02622233913047847
3553 0.02622239847736852 -0.02622234185986198
3554 0.02622239847736852 -0.02622234868298846
3555 0.02622239847736852 -0.02622235047883015
3556 0.02622239847736852 -0.02622234367251915
3557 0.02622239847736852 -0.02622235069116619
3558 0.02622239847736852 -0.02622234077440965
3559 0.02622239847736852 -0.02622235144134462
3560 0.02622239847736852 -0.02622234063638848
3561 0.02622239847736852 -0.02622234381350982
3562 0.02622239847736852 -0.02622236616955555
3563 0.02622239847736852 -0.02622235366206779
3564 0.02622239847736852 -0.02622236018928895
3565 0.02622239847736852 -0.02622235928895359
3566 0.02622239847736852 -0.02622235769801923
